"detector_id","detector_type","detector_status","detector_direction","detector_movement","location_name","atd_location_id","signal_id","created_date","modified_date","ip_comm_status","comm_status_datetime_utc","location_latitude","location_longitude","LOCATION"
"397","LOOP","REMOVED","SOUTHBOUND","LEFT TURN"," 15TH ST / RIO GRANDE ST","LOC16-001065","217",,"2022 Nov 21 07:14:00 PM",,,,,"POINT (-97.746231 30.278841)"
"6,943","LOOP","OK","EASTBOUND","LEFT TURN"," STASSNEY LN / EMERALD FOREST DR","LOC16-001965","401","2019 Jul 29 12:00:00 AM","2023 Nov 12 07:35:00 PM",,,,,"POINT (-97.787087 30.210686)"
"60","VIDEO","OK - MINOR ISSUE","EASTBOUND","THRU / RIGHT TURN"," LAMAR BLVD / LAMAR BLVD SVRD (BRODIE OAKS SHOPPING CENTER)","LOC16-000910","184",,"2025 Jan 06 11:53:00 PM",,,,,"POINT (-97.792587 30.23626)"
"1,180","LOOP","REMOVED","SOUTHBOUND","LEFT TURN"," WILLIAM CANNON DR / WOODHUE DR","LOC16-001960","400",,"2020 Dec 04 11:51:00 PM",,,,,"POINT (-97.798767 30.200392)"
"1,057","LOOP","REMOVED","EASTBOUND","THRU / RIGHT TURN"," WELLS BRANCH PKWY / WELLS PORT DR","LOC16-002150","438",,"2024 Mar 12 09:16:00 PM",,,,,"POINT (-97.674934 30.435907)"
"631","VIDEO","OK","NORTHBOUND","THRU / LEFT TURN"," 6TH ST / WEST LYNN ST","LOC16-001025","208",,"2023 Dec 06 06:34:00 PM",,,,,"POINT (-97.762642 30.274826)"
"187","VIDEO","OK","WESTBOUND","RIGHT TURN, THRU / LEFT TURN"," CONGRESS AVE / ST ELMO RD","LOC16-001990","406",,"2025 Sep 19 03:52:00 PM",,,,,"POINT (-97.766876 30.218205)"
"6","LOOP","OK","SOUTHBOUND","THRU / RIGHT TURN"," CONGRESS AVE / RADAM LN","LOC16-001770","361",,"2025 Feb 17 03:04:00 PM",,,,,"POINT (-97.764824 30.221367)"
"3,182","LOOP","REMOVED","EASTBOUND","LEFT TURN"," ANDERSON LN SVRD / NORTHCREST BLVD","LOC16-003530","716","2017 Jun 23 12:00:00 AM","2021 Nov 24 01:41:00 PM",,,,,"POINT (-97.705383 30.3437)"
"5,359","LOOP","OK","SOUTHBOUND","LEFT TURN"," MARTIN LUTHER KING JR BLVD / CHESTNUT AVE","LOC16-000255","52","2017 Jun 14 12:00:00 AM","2025 Apr 14 06:52:00 PM",,,,,"POINT (-97.71727 30.280438)"
"7,255","LOOP","REMOVED","WESTBOUND","THRU / LEFT TURN"," BERKMAN DR / 290 HWY SVRD","LOC16-003260","652","2020 Aug 05 12:00:00 AM","2022 Sep 20 07:48:00 PM",,,,,"POINT (-97.688927 30.320869)"
"6,311","VIDEO","OK","EASTBOUND","BICYCLE"," LAVACA ST / 3RD ST","LOC16-001625","332","2018 Feb 08 12:00:00 AM","2024 Jun 16 05:51:00 PM",,,,,"POINT (-97.746246 30.26593)"
"229","LOOP","REMOVED","SOUTHBOUND","LEFT TURN"," SPICEWOOD SPRINGS RD / 183 HWY SVRD","LOC16-003560","722",,"2021 Nov 24 02:15:00 PM",,,,,"POINT (-97.770149 30.434086)"
"3,460","LOOP","REMOVED","NORTHBOUND","THRU / RIGHT TURN"," SPRINGDALE RD / PECAN BROOK DR","LOC16-003310","670","2017 Jun 19 12:00:00 AM","2022 Aug 02 05:35:00 PM",,,,,"POINT (-97.661362 30.318695)"
"6,699","VIDEO","OK - MINOR ISSUE","SOUTHBOUND","BICYCLE"," MESA DR / STECK AVE","LOC16-004595","941","2019 Feb 08 12:00:00 AM","2024 Sep 19 06:38:00 PM",,,,,"POINT (-97.755455 30.374355)"
"5,915","VIDEO","OK","EASTBOUND","THRU / RIGHT TURN, LEFT TURN"," CAPITAL OF TEXAS HWY / CEDAR ST","LOC16-004100","833","2017 Sep 11 12:00:00 AM","2023 Dec 29 07:04:00 PM",,,,,"POINT (-97.803558 30.339468)"
"3,125","VIDEO","OK","WESTBOUND","LEFT TURN, THRU / RIGHT TURN"," METRIC BLVD / RUNDBERG LN","LOC16-003590","728","2017 Jun 23 12:00:00 AM","2025 Aug 25 11:17:00 AM",,,,,"POINT (-97.719727 30.375181)"
"2,124","LOOP","REMOVED","SOUTHBOUND","THRU ONLY","FM 620 RD / FOUR POINTS DR","LOC16-004305","874","2017 Jun 26 12:00:00 AM","2022 Oct 05 08:07:00 PM",,,,,"POINT (-97.852478 30.406595)"
"3,688","VIDEO","OK","WESTBOUND","THRU / RIGHT TURN"," ALLANDALE RD / NORTHLAND DR","LOC16-002180","444","2017 Jun 16 12:00:00 AM","2025 Jun 18 02:55:00 PM",,,,,"POINT (-97.749168 30.3346)"
"6,032","VIDEO","BROKEN","NORTHBOUND","LEFT TURN","SH 130 SVRD / 290 HWY SVRD","LOC16-004890","1000","2017 Sep 11 12:00:00 AM","2024 Nov 06 09:27:00 PM",,,,,"POINT (-97.591461 30.339815)"
"2,654","LOOP","BROKEN","SOUTHBOUND","THRU / RIGHT TURN"," GREAT HILLS TRL / RESEARCH BLVD SVRD","LOC16-003990","811","2017 Jun 23 12:00:00 AM","2024 May 30 03:25:00 PM",,,,,"POINT (-97.746918 30.39415)"
"1,623","VIDEO","OK","WESTBOUND","THRU / RIGHT TURN"," MANOR RD / CHERRYWOOD RD","LOC16-004815","985","2017 Jun 28 12:00:00 AM","2024 Feb 14 07:38:00 PM",,,,,"POINT (-97.718188 30.284456)"
"6,606","VIDEO","BROKEN","EASTBOUND","LEFT TURN, THRU / RIGHT TURN, THRU ONLY","600 BLK E 15TH ST (East of Red River St)","LOC16-004955","1013","2018 Dec 12 12:00:00 AM","2025 Aug 13 06:57:00 PM",,,,,"POINT (-97.733902 30.275349)"
"3,720","LOOP","OK","WESTBOUND","THRU / RIGHT TURN"," WEST GATE BLVD / WILLIAM CANNON DR","LOC16-002050","418","2017 Jun 16 12:00:00 AM","2025 Mar 11 02:24:00 PM",,,,,"POINT (-97.815392 30.207201)"
"6,474","LOOP","OK","EASTBOUND","THRU ONLY"," MENCHACA RD / MATTHEWS LN","LOC16-000965","195","2018 Jul 02 12:00:00 AM","2025 Feb 06 08:56:00 PM",,,,,"POINT (-97.807335 30.199965)"
"6,210","VIDEO","OK","EASTBOUND","LEFT TURN"," 38TH ST / SHOAL CREEK BLVD","LOC16-000560","113","2017 Nov 15 12:00:00 AM","2023 Dec 22 02:11:00 PM",,,,,"POINT (-97.747505 30.307089)"
"6,347","LOOP","REMOVED","NORTHBOUND","THRU / LEFT TURN"," SLAUGHTER LN / UNITED KINGDOM DR","LOC16-001320","271","2018 Apr 09 12:00:00 AM","2022 Jun 15 11:58:00 AM",,,,,"POINT (-97.809326 30.173962)"
"5,822","VIDEO","OK","WESTBOUND","LEFT TURN","FM 969 RD / CRAIGWOOD DR","LOC16-003250","662","2017 Sep 11 12:00:00 AM","2025 Oct 13 10:05:00 PM",,,,,"POINT (-97.659821 30.284725)"
"1,932","LOOP","OK","EASTBOUND","THRU / RIGHT TURN"," QUINLAN PARK RD / STEINER RANCH BLVD","LOC16-004500","914","2017 Jun 26 12:00:00 AM","2023 Dec 17 06:08:00 PM",,,,,"POINT (-97.884857 30.377523)"
"1,768","LOOP","OK","SOUTHBOUND","THRU ONLY"," DESSAU RD / CRYSTAL BEND DR","LOC16-004635","949","2017 Jun 28 12:00:00 AM","2025 Apr 23 07:24:00 PM",,,,,"POINT (-97.636017 30.407036)"
"3,414","LOOP","OK","EASTBOUND","THRU / RIGHT TURN"," 51ST ST / BERKMAN DR","LOC16-003345","678","2017 Jun 22 12:00:00 AM","2024 Dec 09 02:43:00 PM",,,,,"POINT (-97.698875 30.303907)"
"7,188","VIDEO","OK","NORTHBOUND","LEFT TURN, THRU / RIGHT TURN"," WINDSOR RD / HARTFORD RD (Mopac / Loop 1)","LOC16-001160","236","2020 May 29 12:00:00 AM","2025 Aug 13 01:57:00 PM",,,,,"POINT (-97.75882 30.291653)"
"7,037","VIDEO","OK","NORTHBOUND","BICYCLE"," BECKETT RD / DAVIS LN","LOC16-002765","564","2019 Dec 20 12:00:00 AM","2023 Nov 13 04:26:00 PM",,,,,"POINT (-97.869377 30.207865)"
"6,744","LOOP","REMOVED","WESTBOUND","THRU / LEFT TURN"," CONGRESS AVE / LIVE OAK ST","LOC16-000705","142","2019 Feb 26 12:00:00 AM","2022 Jul 11 07:55:00 PM",,,,,"POINT (-97.752525 30.241852)"
"7,050","LOOP","OK","WESTBOUND","STOP BAR, THRU ONLY"," DESSAU RD / BRAKER LN (Shropshire)","LOC16-001265","260","2020 Jan 13 12:00:00 AM","2024 Sep 11 08:16:00 PM",,,,,"POINT (-97.658661 30.377291)"
"3,573","LOOP","REMOVED","SOUTHBOUND","LEFT TURN"," CAMERON RD / ST JOHNS AVE","LOC16-003265","653","2017 Jun 19 12:00:00 AM","2021 Dec 29 06:46:00 PM",,,,,"POINT (-97.692307 30.326052)"
"5,681","VIDEO","OK","WESTBOUND","THRU / RIGHT TURN"," LAMAR BLVD / MENCHACA RD (Barton Skwy)","LOC16-000620","125","2017 Sep 11 12:00:00 AM","2025 Jan 06 11:43:00 PM",,,,,"POINT (-97.781395 30.244257)"
"2,439","LOOP","REMOVED","EASTBOUND","SETBACK","6511 BLK MC NEIL DR (Oak Knoll Dr/Research Park (Formerly TX Instruments))","LOC16-004160","845","2017 Jun 23 12:00:00 AM","2025 Mar 13 10:37:00 PM",,,,,"POINT (-97.754227 30.439367)"
"3,236","LOOP","OK","WESTBOUND","THRU / RIGHT TURN"," MC KINNEY FALLS PKWY / DEE GABRIEL COLLINS RD","LOC16-003475","705","2017 Jun 23 12:00:00 AM","2023 Dec 17 04:32:00 PM",,,,,"POINT (-97.722061 30.172449)"
"3,352","LOOP","OK","NORTHBOUND","THRU / RIGHT TURN"," LAKELINE BLVD / RIDGELINE BLVD","LOC16-003390","688","2017 Jun 22 12:00:00 AM","2025 Sep 10 07:13:00 PM",,,,,"POINT (-97.810898 30.475338)"
"2,862","LOOP","REMOVED","EASTBOUND","THRU / RIGHT TURN"," MANOR RD / 35 SVRD","LOC16-003800","772","2017 Jun 23 12:00:00 AM","2019 Feb 08 02:11:00 PM",,,,,"POINT (-97.726921 30.282986)"
"1,580","LOOP","OK","WESTBOUND","LEFT TURN"," CAPITAL OF TEXAS HWY / 2222 RD","LOC16-004845","991","2017 Jun 28 12:00:00 AM","2024 Jun 20 12:18:00 PM",,,,,"POINT (-97.790527 30.359251)"
"5,761","VIDEO","OK","NORTHBOUND","LEFT TURN, THRU / RIGHT TURN"," BURLESON RD / BEN WHITE BLVD SVRD","LOC16-002865","584","2017 Sep 11 12:00:00 AM","2023 Dec 23 12:52:00 AM",,,,,"POINT (-97.733582 30.214665)"
"5,313","LOOP","REMOVED","WESTBOUND","LEFT TURN"," BRAKER LN / MOPAC EXPY SVRD","LOC16-002575","526","2017 Jun 14 12:00:00 AM","2023 May 23 07:18:00 PM",,,,,"POINT (-97.733398 30.396101)"
"6,394","LOOP","OK","WESTBOUND","THRU / RIGHT TURN"," LAMAR BLVD / 34TH ST","LOC16-000520","105","2018 May 25 12:00:00 AM","2023 Dec 27 05:40:00 PM",,,,,"POINT (-97.744713 30.3027)"
"6,381","VIDEO","OK","EASTBOUND","LEFT TURN, THRU / RIGHT TURN"," PARMER LN / MC CALLEN PASS","LOC16-003655","741","2018 May 18 12:00:00 AM","2025 Apr 09 08:35:00 PM",,,,,"POINT (-97.663933 30.40526)"
"527","VIDEO","REMOVED","SOUTHBOUND","LEFT TURN"," LAMAR BLVD / ST JOHNS AVE","LOC16-000050","11",,"2025 Apr 16 04:33:00 PM",,,,,"POINT (-97.717842 30.339407)"
"2,181","LOOP","REMOVED","EASTBOUND","LEFT TURN"," MANOR RD / BERKMAN DR","LOC16-002395","488","2017 Jun 26 12:00:00 AM","2021 Dec 03 04:20:00 PM",,,,,"POINT (-97.69854 30.289087)"
"7,088","RADAR - SmartMicro","OK","SOUTHBOUND","THRU / LEFT TURN"," BRAKER LN / LAMAR BLVD","LOC16-002300","469","2020 Feb 05 12:00:00 AM","2025 Apr 21 04:33:00 PM",,,,,"POINT (-97.686371 30.381935)"
"3,306","LOOP","OK","SOUTHBOUND","THRU / RIGHT TURN"," RESEARCH BLVD SVRD / ANDERSON SQ","LOC16-003425","695","2017 Jun 23 12:00:00 AM","2023 Dec 16 08:34:00 PM",,,,,"POINT (-97.714195 30.353102)"
"4,703","LOOP","OK","SOUTHBOUND","LEFT TURN, THRU / RIGHT TURN"," MARTIN LUTHER KING JR BLVD / CEDAR AVE","LOC16-000995","201","2017 Jun 16 12:00:00 AM","2023 Dec 04 07:38:00 PM",,,,,"POINT (-97.714287 30.280956)"
"6,553","VIDEO","OK","NORTHBOUND","THRU / LEFT TURN"," METRIC BLVD / SCOFIELD LN","LOC16-000090","19","2018 Oct 02 12:00:00 AM","2024 May 10 10:49:00 PM",,,,,"POINT (-97.68837 30.415146)"
"6,947","VIDEO","OK - MINOR ISSUE","NORTHBOUND","THRU / LEFT TURN","SH 71  / 973 RD","LOC16-004320","877","2019 Aug 08 12:00:00 AM","2025 Jul 31 11:56:00 AM",,,,,"POINT (-97.637756 30.202303)"
"3,721","LOOP","OK","SOUTHBOUND","LEFT TURN"," WEST GATE BLVD / WILLIAM CANNON DR","LOC16-002050","418","2017 Jun 16 12:00:00 AM","2025 Mar 11 02:24:00 PM",,,,,"POINT (-97.815392 30.207201)"
"6,578","LOOP","REMOVED","WESTBOUND","BICYCLE"," CESAR CHAVEZ ST / SANDRA MURAIDA WAY","LOC16-001125","229","2018 Nov 28 12:00:00 AM","2025 Oct 24 07:37:00 PM",,,,,"POINT (-97.755539 30.266434)"
"6,846","LOOP","REMOVED","NORTHBOUND","THRU / LEFT TURN"," WESTBANK DR / ALLEN RD","LOC16-004045","822","2019 Apr 29 12:00:00 AM","2025 Sep 16 06:54:00 PM",,,,,"POINT (-97.812248 30.274342)"
"380","VIDEO","OK","WESTBOUND","LEFT TURN, THRU / RIGHT TURN"," LAMAR BLVD / RUTLAND DR","LOC16-002335","476",,"2025 Sep 17 03:23:00 PM",,,,,"POINT (-97.695999 30.36487)"
"6,071","LOOP","BROKEN","EASTBOUND","THRU / RIGHT TURN, LEFT TURN"," ANDERSON MILL RD / 183 HWY SVRD","LOC16-003005","602","2017 Sep 11 12:00:00 AM","2024 Nov 07 02:37:00 PM",,,,,"POINT (-97.790947 30.448647)"
"2,658","LOOP","OK","NORTHBOUND","THRU / RIGHT TURN"," GREAT HILLS TRL / RESEARCH BLVD SVRD","LOC16-003985","810","2017 Jun 23 12:00:00 AM","2023 Dec 29 05:16:00 PM",,,,,"POINT (-97.745987 30.394079)"
"2,656","VIDEO","BROKEN","EASTBOUND","THRU / RIGHT TURN"," GREAT HILLS TRL / RESEARCH BLVD SVRD","LOC16-003990","811","2017 Jun 23 12:00:00 AM","2024 May 30 03:27:00 PM",,,,,"POINT (-97.746918 30.39415)"
"5,364","VIDEO","OK","WESTBOUND","LEFT TURN, THRU / RIGHT TURN"," MARTIN LUTHER KING JR BLVD / CHICON ST","LOC16-000250","51","2017 Jun 14 12:00:00 AM","2025 Apr 09 09:38:00 PM",,,,,"POINT (-97.721237 30.279806)"
"6,655","VIDEO","OK","NORTHBOUND","LEFT TURN, SETBACK, THRU / RIGHT TURN"," CAMERON RD / MC KIE DR","LOC16-004625","947","2019 Jan 31 12:00:00 AM","2024 Oct 14 09:20:00 PM",,,,,"POINT (-97.690407 30.329039)"
"5,055","LOOP","REMOVED","WESTBOUND","THRU / RIGHT TURN"," BECKETT RD / DAVIS LN","LOC16-002765","564","2017 Jun 15 12:00:00 AM","2023 May 26 06:48:00 PM",,,,,"POINT (-97.869377 30.207865)"
"6,904","VIDEO","OK","NORTHBOUND","LEFT TURN, THRU / RIGHT TURN, THRU ONLY"," MANOR RD / LOYOLA LN","LOC16-002405","490","2019 Jun 11 12:00:00 AM","2025 Oct 13 10:35:00 PM",,,,,"POINT (-97.667152 30.310062)"
"355","LOOP","OK","NORTHBOUND","LEFT TURN"," LAMAR BLVD / THURMOND ST","LOC16-002320","473",,"2025 Aug 11 03:02:00 PM",,,,,"POINT (-97.705635 30.353352)"
"6,273","VIDEO","OK","WESTBOUND","BICYCLE"," LAMAR BLVD / 40TH ST","LOC16-001000","202","2018 Feb 06 12:00:00 AM","2025 Sep 12 04:46:00 PM",,,,,"POINT (-97.741386 30.307861)"
"1,106","LOOP","REMOVED","SOUTHBOUND","LEFT TURN"," 38TH HALF ST / 35 SVRD","LOC16-000315","64",,"2020 Jun 14 03:53:00 PM",,,,,"POINT (-97.719772 30.294981)"
"1,747","VIDEO","OK","NORTHBOUND","THRU / RIGHT TURN"," 5TH ST / WALSH ST","LOC16-004660","954","2017 Jun 28 12:00:00 AM","2025 Feb 06 07:48:00 PM",,,,,"POINT (-97.758171 30.271654)"
"2,287","VIDEO","OK","SOUTHBOUND","LEFT TURN"," LAMAR BLVD / MORROW ST","LOC16-002310","471","2017 Jun 26 12:00:00 AM","2025 Sep 27 12:23:00 AM",,,,,"POINT (-97.714966 30.343973)"
"3,149","LOOP","REMOVED","EASTBOUND","LEFT TURN","US 183 HWY SVRD / POND SPRINGS RD","LOC16-003570","724","2017 Jun 23 12:00:00 AM","2021 Nov 24 02:18:00 PM",,,,,"POINT (-97.770851 30.434437)"
"1,864","VIDEO","OK","SOUTHBOUND","THRU / RIGHT TURN"," CHICON ST / MANOR RD","LOC16-004565","932","2017 Jun 26 12:00:00 AM","2025 Apr 10 01:47:00 PM",,,,,"POINT (-97.72216 30.283814)"
"5,689","VIDEO","REMOVED","NORTHBOUND","LEFT TURN, THRU / RIGHT TURN"," AIRPORT BLVD / DENSON DR","LOC16-000080","17","2017 Sep 11 12:00:00 AM","2024 Jun 06 05:44:00 PM",,,,,"POINT (-97.71608 30.327032)"
"5,979","VIDEO","OK","SOUTHBOUND","LEFT TURN, THRU / RIGHT TURN"," OLTORF ST / PLEASANT VALLEY RD","LOC16-004365","886","2017 Sep 11 12:00:00 AM","2025 Aug 25 06:42:00 PM",,,,,"POINT (-97.727768 30.227459)"
"465","LOOP","OK","EASTBOUND","THRU / LEFT TURN"," 7TH ST / SPRINGDALE RD","LOC16-001800","367",,"2023 Dec 10 08:00:00 PM",,,,,"POINT (-97.701675 30.256037)"
"3,243","LOOP","REMOVED","WESTBOUND","LEFT TURN"," BRODIE LN / SILK OAK DR","LOC16-003470","704","2017 Jun 23 12:00:00 AM","2023 Sep 27 03:11:00 PM",,,,,"POINT (-97.845215 30.190764)"
"830","LOOP","OK","NORTHBOUND","THRU / RIGHT TURN"," HOWARD LN / METRIC BLVD","LOC16-002135","435",,"2025 Aug 28 02:39:00 PM",,,,,"POINT (-97.676682 30.426794)"
"4,724","LOOP","OK","WESTBOUND","THRU / RIGHT TURN"," LAMAR BLVD / PANTHER TRL","LOC16-000915","185","2017 Jun 16 12:00:00 AM","2025 Jan 06 11:52:00 PM",,,,,"POINT (-97.789284 30.23867)"
"6,251","VIDEO","OK","SOUTHBOUND","THRU / LEFT TURN"," STASSNEY LN / DOVE SPRINGS DR","LOC16-003675","745","2018 Jan 04 12:00:00 AM","2025 Jan 07 11:41:00 PM",,,,,"POINT (-97.756798 30.193939)"
"7,028","VIDEO","OK - MINOR ISSUE","NORTHBOUND","LEFT TURN, RIGHT TURN"," SLAUGHTER LN / ALICE MAE LN","LOC16-006675","1031","2019 Nov 25 12:00:00 AM","2025 Feb 10 05:45:00 PM",,,,,"POINT (-97.793098 30.167644)"
"5,399","LOOP","REMOVED","WESTBOUND","THRU / RIGHT TURN"," BRAKER LN / SETON CENTER PKWY","LOC16-002560","523","2017 Jun 14 12:00:00 AM","2021 Dec 03 03:53:00 PM",,,,,"POINT (-97.742523 30.400265)"
"6,396","LOOP","REMOVED","WESTBOUND","BICYCLE"," LAMAR BLVD / 34TH ST","LOC16-000520","105","2018 May 25 12:00:00 AM","2023 Sep 25 06:56:00 PM",,,,,"POINT (-97.744713 30.3027)"
"7,080","GRIDSMART","REMOVED","NORTHBOUND","LEFT TURN, THRU / RIGHT TURN, THRU ONLY"," HARRIS BRANCH PKWY / PARMER LN","LOC16-004250","863","2020 Jan 31 12:00:00 AM","2024 Feb 27 04:11:00 PM",,,,,"POINT (-97.613174 30.368521)"
"7,110","LOOP","OK","WESTBOUND","THRU / RIGHT TURN"," 1ST ST / SOUTH CENTER ST","LOC16-004870","996","2020 Feb 19 12:00:00 AM","2023 Dec 18 10:45:00 PM",,,,,"POINT (-97.767662 30.229429)"
"850","VIDEO","OK","EASTBOUND","THRU / LEFT TURN"," METRIC BLVD / CEDAR BEND DR","LOC16-002140","436",,"2025 Aug 05 11:34:00 AM",,,,,"POINT (-97.696983 30.408274)"
"1,426","LOOP","REMOVED","WESTBOUND","LEFT TURN","830 BLK W RUNDBERG LN (Little Walnut Creek Library, HEB)","LOC16-005090","4020","2017 Jun 28 12:00:00 AM","2019 Jun 17 05:42:00 PM",,,,,"POINT (-97.698158 30.363686)"
"7,217","VIDEO","OK","SOUTHBOUND","BICYCLE"," PLEASANT VALLEY RD / WEBBERVILLE RD","LOC16-001520","311","2020 Jun 30 12:00:00 AM","2025 Sep 24 11:13:00 PM",,,,,"POINT (-97.709038 30.265387)"
"67","LOOP","REMOVED","NORTHBOUND","LEFT TURN"," WILLIAM CANNON DR / 35 SVRD","LOC16-002025","413",,"2020 Jun 27 10:45:00 PM",,,,,"POINT (-97.770111 30.190245)"
"3,829","LOOP","OK","SOUTHBOUND","THRU / LEFT TURN"," 7TH ST / SPRINGDALE RD","LOC16-001800","367","2017 Jun 16 12:00:00 AM","2023 Dec 10 08:00:00 PM",,,,,"POINT (-97.701675 30.256037)"
"723","LOOP","REMOVED","NORTHBOUND","THRU / RIGHT TURN"," OLTORF ST / 1ST ST","LOC16-000720","145",,"2021 Jun 22 08:01:00 PM",,,,,"POINT (-97.759621 30.242111)"
"7,128","VIDEO","OK","NORTHBOUND","THRU / LEFT TURN"," BARBARA JORDAN BLVD / MUELLER BLVD","LOC16-006765","1049","2020 Mar 12 12:00:00 AM","2025 Sep 09 09:59:00 PM",,,,,"POINT (-97.703855 30.304252)"
"1,974","VIDEO","OK","WESTBOUND","THRU / RIGHT TURN"," 51ST ST / GUADALUPE ST","LOC16-004450","903","2017 Jun 26 12:00:00 AM","2025 Sep 09 05:23:00 PM",,,,,"POINT (-97.728432 30.317671)"
"5,732","VIDEO","OK","SOUTHBOUND","THRU / RIGHT TURN, LEFT TURN"," SPRINGDALE RD / 12TH ST","LOC16-002785","568","2017 Sep 11 12:00:00 AM","2025 Feb 02 06:46:00 PM",,,,,"POINT (-97.687019 30.278984)"
"6,385","RADAR - SmartMicro","OK","NORTHBOUND","THRU / RIGHT TURN"," SLAUGHTER LN / PALACE PKWY","LOC16-003455","701","2018 May 24 12:00:00 AM","2025 Apr 18 01:54:00 PM",,,,,"POINT (-97.805878 30.174032)"
"2,398","LOOP","REMOVED","SOUTHBOUND","LEFT TURN"," MARTIN LUTHER KING JR BLVD / E M FRANKLIN AVE","LOC16-004190","851","2017 Jun 23 12:00:00 AM","2025 Mar 13 11:07:00 PM",,,,,"POINT (-97.696091 30.28373)"
"2,861","LOOP","REMOVED","EASTBOUND","LEFT TURN"," MANOR RD / 35 SVRD","LOC16-003800","772","2017 Jun 23 12:00:00 AM","2019 Feb 08 02:11:00 PM",,,,,"POINT (-97.726921 30.282986)"
"5,907","LOOP","REMOVED","EASTBOUND","THRU / RIGHT TURN","FM 2222 RD / RIVER PLACE BLVD","LOC16-004070","827","2017 Sep 11 12:00:00 AM","2020 Jun 29 07:01:00 PM",,,,,"POINT (-97.845512 30.394526)"
"7,138","VIDEO","OK","SOUTHBOUND","THRU / LEFT TURN"," BLUFF SPRINGS RD / BRANDT RD","LOC17-011245","1057","2020 Mar 18 12:00:00 AM","2023 Dec 27 05:49:00 PM",,,,,"POINT (-97.769641 30.160645)"
"6,097","VIDEO","BROKEN","EASTBOUND","LEFT TURN, THRU / RIGHT TURN"," CONGRESS AVE / ANNIE ST","LOC16-000870","175","2017 Sep 11 12:00:00 AM","2025 Jul 18 02:59:00 PM",,,,,"POINT (-97.750969 30.246094)"
"6,747","LOOP","OK","NORTHBOUND","SETBACK"," BLUE MEADOW DR / BLUFF SPRINGS RD","LOC16-002770","565","2019 Feb 27 12:00:00 AM","2025 Sep 17 05:30:00 PM",,,,,"POINT (-97.768967 30.183662)"
"3,384","LOOP","REMOVED","WESTBOUND","THRU / RIGHT TURN"," BEN WHITE BLVD SVRD / LAMAR BLVD SVRD","LOC16-003365","683","2017 Jun 22 12:00:00 AM","2021 Dec 29 12:39:00 AM",,,,,"POINT (-97.795647 30.23427)"
"82","LOOP","REMOVED","EASTBOUND","THRU / RIGHT TURN"," BRODIE LN / SLAUGHTER LN","LOC16-002120","432",,"2024 Feb 27 06:53:00 PM",,,,,"POINT (-97.849793 30.18355)"
"5,847","VIDEO","REMOVED","WESTBOUND","THRU / RIGHT TURN, LEFT TURN"," ANDERSON LN SVRD / NORTHCREST BLVD","LOC16-003525","715","2017 Sep 11 12:00:00 AM","2022 Mar 28 07:02:00 PM",,,,,"POINT (-97.705071 30.344025)"
"3,674","VIDEO","OK","WESTBOUND","THRU / RIGHT TURN"," MARTIN LUTHER KING JR BLVD / SPRINGDALE RD","LOC16-003130","637","2017 Jun 19 12:00:00 AM","2023 Dec 28 01:03:00 PM",,,,,"POINT (-97.682625 30.285862)"
"3,046","LOOP","REMOVED","EASTBOUND","SETBACK"," SOUTHWEST PKWY / WILLIAM CANNON DR","LOC16-003645","739","2017 Jun 23 12:00:00 AM","2021 Aug 11 03:03:00 PM",,,,,"POINT (-97.865624 30.254511)"
"4,913","VIDEO","OK","SOUTHBOUND","THRU / RIGHT TURN"," 35TH ST / JACKSON AVE","LOC16-000530","107","2017 Jun 15 12:00:00 AM","2023 Dec 22 05:07:00 PM",,,,,"POINT (-97.75589 30.308735)"
"7,228","VIDEO","REMOVED","SOUTHBOUND","LEFT TURN"," MC NEIL DR / PARMER LN","LOC16-003340","677","2020 Jul 13 12:00:00 AM","2024 Jul 31 03:15:00 PM",,,,,"POINT (-97.742394 30.44385)"
"5,786","VIDEO","OK","WESTBOUND","LEFT TURN, THRU / RIGHT TURN"," 7TH ST / PLEASANT VALLEY RD","LOC16-001740","355","2017 Sep 11 12:00:00 AM","2025 Apr 15 02:12:00 PM",,,,,"POINT (-97.709496 30.260126)"
"6,432","LOOP","OK","WESTBOUND","THRU / LEFT TURN"," BRODIE LN / ACCOMAC DR","LOC16-001840","375","2018 Jun 12 12:00:00 AM","2023 Nov 13 10:52:00 PM",,,,,"POINT (-97.860077 30.161558)"
"6,123","VIDEO","OK","WESTBOUND","THRU / LEFT TURN"," MENCHACA RD / JONES RD","LOC16-000945","191","2017 Sep 11 12:00:00 AM","2025 Apr 14 10:26:00 PM",,,,,"POINT (-97.794067 30.220758)"
"7,109","LOOP","OK","EASTBOUND","THRU / RIGHT TURN"," 1ST ST / SOUTH CENTER ST","LOC16-004870","996","2020 Feb 19 12:00:00 AM","2023 Dec 18 10:45:00 PM",,,,,"POINT (-97.767662 30.229429)"
"3,376","LOOP","REMOVED","SOUTHBOUND","THRU / RIGHT TURN"," BEN WHITE BLVD SVRD / LAMAR BLVD SVRD","LOC16-003370","684","2017 Jun 22 12:00:00 AM","2020 Jun 23 08:52:00 PM",,,,,"POINT (-97.796661 30.233683)"
"529","LOOP","REMOVED","SOUTHBOUND","LEFT TURN"," BURNET RD / GREENLAWN PKWY","LOC16-000395","80",,"2022 Apr 28 08:00:00 PM",,,,,"POINT (-97.735779 30.348255)"
